id,subject,body,label,category
1356,코인 자동매매로 하루 6.4% 수익 실현,"권태양님 안녕하세요.

저희 행운복권 리서치팀이 분석한 급등 예상 종목을 공개합니다.

📈 종목명: 삼성바이오
📊 목표가: 500원
⏰ 매수 타이밍: 내일 장 시작 직후

자세한 정보: http://go.kr-event.net/win

※ 투자는 본인 책임입니다.",spam,투자/주식
1357,[특가] 패딩 점퍼 2000원에 드립니다,"안녕하세요, 빠른대출입니다.

이번 주말까지 블루투스 이어폰 공동구매를 진행합니다.

참여 방법:
1. 아래 링크 클릭
2. 수량 선택
3. 결제 완료

▶ http://casino-vip.top/join

재고 소진 시 조기 마감될 수 있습니다.",spam,광고/마케팅
1358,Q1 전략 기획 관련 자료 첨부합니다,"안녕하세요, 권태양님.

Q1 전략 기획 관련하여 검토가 필요한 사항이 있어 연락드립니다.

첨부 파일을 확인하시고 2024년 07월 02일까지 피드백 부탁드립니다.

감사합니다.
강매니저 드림",ham,업무
1359,유튜브 프리미엄 결제 완료 안내 (50원),"정우진님, 결제가 완료되었습니다.

주문번호: ORD54167858
상품명: 태블릿
결제금액: 200원
결제일시: 2024년 01월 10일

이용해 주셔서 감사합니다.
톱광고 드림",ham,청구서/영수증
1360,배송 완료 안내 — 운동화,"안녕하세요, 문지아님.

주문하신 상품이 발송되었습니다.

- 주문번호: ORD83141501
- 상품명: 화장품 세트
- 택배사: CJ대한통운
- 운송장번호: 465130112925

배송 조회는 택배사 홈페이지에서 가능합니다.

감사합니다.",ham,배송/쇼핑
1361,오늘만 특별 저금리 9.6% 대출 안내,"【코인킹】 송현우님 전용 대출 상품 안내

현재 보유하신 신용점수로 500만원 즉시 대출 가능합니다.

- 최저금리 5.9%
- 중도상환수수료 없음
- 24시간 신청 가능

▶ 클릭: http://loan-quick.xyz/apply",spam,대출/금융
1362,생일 파티 관련해서 연락드려요,"안녕하세요, 신민서님!

오랜만에 연락드립니다.
요즘 어떻게 지내세요?

다음 주에 시간이 되시면 한번 뵙고 싶은데, 언제가 편하신지 알려주세요.

감사합니다.",ham,개인/지인
1363,[서울대학교] 장학금 신청 안내,"안녕하세요, 신민서님.

연세대학교 학사지원팀입니다.

11월 학사 일정을 안내드립니다.

- QA 테스트: 2024년 07월 10일
- 배포 준비: 2024년 07월 10일
- 배포 준비: 2024년 07월 10일

자세한 사항은 학교 홈페이지를 참고해 주세요.

연세대학교 드림",ham,학교/교육
1364,자료 공유드립니다,"권태양님, 안녕하세요.

지난번에 부탁하셨던 자료 첨부해서 보내드립니다.

혹시 추가로 필요한 것이 있으면 말씀해 주세요.

즐거운 하루 되세요!",ham,개인/지인
1365,[광고] 운동화 최대 9.2% 할인 — 오늘만,"안녕하세요, 이벤트나라입니다.

이번 주말까지 패딩 점퍼 공동구매를 진행합니다.

참여 방법:
1. 아래 링크 클릭
2. 수량 선택
3. 결제 완료

▶ http://tinyurl.com/spam123

재고 소진 시 조기 마감될 수 있습니다.",spam,광고/마케팅
1366,5월 토스 구독 결제 완료,"임나연님, 결제가 완료되었습니다.

주문번호: ORD54002612
상품명: 운동화
결제금액: 500원
결제일시: 2024년 05월 14일

이용해 주셔서 감사합니다.
행운복권 드림",ham,청구서/영수증
1367,홍삼 세트 공동구매 마감 임박!,"문지아님 안녕하세요.

저희 이벤트나라에서 운동화를 특가로 제공합니다!

✔ 정가: 530원
✔ 특가: 300원 (9.5% 할인)
✔ 기간: 2024년 02월 19일까지

▶ 구매하기: http://loan-quick.xyz/apply

수신거부: http://loan-quick.xyz/apply/unsubscribe",spam,광고/마케팅
1368,무직자/주부도 가능! 1000만원 당일 대출,"임나연님 안녕하세요.

저희 톱광고 대출 서비스를 이용해 보세요.
최대 500만원까지 당일 지급 가능합니다.

✔ 금리: 연 9.8%
✔ 한도: 최대 500만원
✔ 심사시간: 10분 이내

지금 바로 신청하세요! ▶ http://loan-quick.xyz/apply

수신거부: 080-569-4117",spam,대출/금융
1369,금리 3.5% 최저금리 대환대출 안내,"안녕하세요, 베스트주식입니다.

한서준님의 신용점수를 조회한 결과,
200만원 대출이 가능하십니다.

지금 신청하시면 7.2% 특별금리 적용!

☎ 상담전화: 0876-1760
▶ 신청링크: http://loan-quick.xyz/apply",spam,대출/금융
1370,[공지] 사무실 동창회 안내,"안녕하세요.

유튜브 프리미엄 운영팀입니다.

7월 정기 점검이 아래와 같이 진행됩니다.

- 일시: 2024년 07월 04일
- 점검 내용: 서버 안정화 및 보안 패치
- 영향: 서비스 일시 중단

이용에 불편을 드려 죄송합니다.

유튜브 프리미엄 운영팀 드림",ham,공지/안내
1371,정우진님만을 위한 VIP 투자 정보,"강하은님 안녕하세요.

저희 코인킹 리서치팀이 분석한 급등 예상 종목을 공개합니다.

📈 종목명: 카카오페이
📊 목표가: 300원
⏰ 매수 타이밍: 내일 장 시작 직후

자세한 정보: http://bit.ly/3xK9p2m

※ 투자는 본인 책임입니다.",spam,투자/주식
1372,토스 결제 완료 안내 (50원),"한서준님, 결제가 완료되었습니다.

주문번호: ORD18179123
상품명: 스마트워치
결제금액: 200원
결제일시: 2024년 04월 10일

이용해 주셔서 감사합니다.
럭키카지노 드림",ham,청구서/영수증
1373,[배송추적] 패딩 점퍼 배송 현황,"안녕하세요, 배준혁님.

주문하신 상품이 발송되었습니다.

- 주문번호: ORD94305634
- 상품명: 화장품 세트
- 택배사: CJ대한통운
- 운송장번호: 347493956459

배송 조회는 택배사 홈페이지에서 가능합니다.

감사합니다.",ham,배송/쇼핑
1374,합법 카지노 가입 시 2000만원 보너스 지급,"안녕하세요!

저희 럭키카지노 카지노에 가입하시면 50만원 보너스를 즉시 드립니다.

✔ 24시간 운영
✔ 즉시 환전 가능
✔ 신규 가입 50만원 지급

▶ 가입하기: http://casino-vip.top/join",spam,도박
1375,생일 파티 관련해서 연락드려요,"안녕하세요!

신년 모임와 관련해서 몇 가지 여쭤보고 싶은 게 있어서요.

시간 되실 때 답변 주시면 감사하겠습니다.

좋은 하루 보내세요 :)",ham,개인/지인
1376,[영수증] 패딩 점퍼 구매 확인,"안녕하세요, 정우진님.

7월 이용요금 청구 내역을 안내드립니다.

- 서비스명: 멜론
- 청구금액: 100원
- 납부기한: 2024년 05월 28일
- 납부방법: 자동이체

문의사항은 고객센터(1588-994-5368)로 연락 주세요.

감사합니다, 빠른대출",ham,청구서/영수증
1377,머니플러스 주간 업데이트 — 개발자,"안녕하세요, 최수아님!

이번 주 핀테크 분야에서 주목할 만한 소식을 정리했습니다.

1. 디자인 트렌드 2024년 키워드 분석
2. GPT-5 출시 예고, AI 업계 지각변동 예상
3. 국내 스타트업 투자 동향 — 1월 결산

더 자세한 내용은 홈페이지에서 확인하세요.

코인킹 뉴스레터팀 드림

수신 거부를 원하시면 설정에서 변경하실 수 있습니다.",ham,뉴스레터
1378,권태양님만을 위한 VIP 투자 정보,"안녕하세요!

매달 안정적으로 200만원을 버는 방법을 알려드립니다.
실제 수익 인증 가능! 거짓말 아닙니다.

지금 무료 가입 후 백화점 상품권 10만원 받아가세요.
▶ http://tinyurl.com/spam123

수신거부 http://tinyurl.com/spam123/unsubscribe",spam,투자/주식
1379,이벤트나라 주간 업데이트 — 이커머스,"스마트론 주간 뉴스레터입니다.

▶ 이번 주 주요 내용

- GPT-5 출시 예고, AI 업계 지각변동 예상
- 마케팅 자동화 도구 비교 분석
- 리모트워크 생산성 향상 방법론

질문이나 의견이 있으시면 언제든지 연락해 주세요.

감사합니다.",ham,뉴스레터
1380,[긴급] 최수아님 대출 한도 조회 결과,"안녕하세요, 빠른대출입니다.

김민준님의 신용점수를 조회한 결과,
2000만원 대출이 가능하십니다.

지금 신청하시면 6.6% 특별금리 적용!

☎ 상담전화: 0896-4045
▶ 신청링크: http://prize-win.info/claim",spam,대출/금융
1381,운동화 공동구매 마감 임박!,"신민서님 안녕하세요.

저희 베스트주식에서 블루투스 이어폰를 특가로 제공합니다!

✔ 정가: 83원
✔ 특가: 50원 (3.7% 할인)
✔ 기간: 2024년 05월 25일까지

▶ 구매하기: http://loan-quick.xyz/apply

수신거부: http://loan-quick.xyz/apply/unsubscribe",spam,광고/마케팅
1382,"안녕하세요, 오랜만이에요","최수아님, 안녕하세요.

지난번에 부탁하셨던 자료 첨부해서 보내드립니다.

혹시 추가로 필요한 것이 있으면 말씀해 주세요.

즐거운 하루 되세요!",ham,개인/지인
1383,지금 구매 시 홍삼 세트 1+1 증정,"배준혁님 안녕하세요.

저희 머니플러스에서 명품 가방를 특가로 제공합니다!

✔ 정가: 1514원
✔ 특가: 1000원 (7.3% 할인)
✔ 기간: 2024년 07월 08일까지

▶ 구매하기: http://casino-vip.top/join

수신거부: http://casino-vip.top/join/unsubscribe",spam,광고/마케팅
1384,온라인 바카라 첫 충전 2000% 보너스,"권태양님 안녕하세요.

저희 OK캐피탈의 스포츠 분석가가 오늘 경기를 분석했습니다.

적중률 9.8% 이상 보장!
지금 가입하면 첫 베팅 무료.

▶ http://prize-win.info/claim",spam,도박
1385,[공지] 사무실 송년회 안내,"안녕하세요.

유튜브 프리미엄 운영팀입니다.

7월 정기 점검이 아래와 같이 진행됩니다.

- 일시: 2024년 10월 17일
- 점검 내용: 서버 안정화 및 보안 패치
- 영향: 서비스 일시 중단

이용에 불편을 드려 죄송합니다.

유튜브 프리미엄 운영팀 드림",ham,공지/안내
1386,[광고] 패딩 점퍼 최대 7.7% 할인 — 오늘만,"안녕하세요, 행운복권입니다.

이번 주말까지 블루투스 이어폰 공동구매를 진행합니다.

참여 방법:
1. 아래 링크 클릭
2. 수량 선택
3. 결제 완료

▶ http://loan-quick.xyz/apply

재고 소진 시 조기 마감될 수 있습니다.",spam,광고/마케팅
1387,전문가 픽! 이번 주 급등 예상 종목,"윤도현님 안녕하세요.

저희 톱광고 리서치팀이 분석한 급등 예상 종목을 공개합니다.

📈 종목명: 에코프로
📊 목표가: 300원
⏰ 매수 타이밍: 내일 장 시작 직후

자세한 정보: http://bit.ly/3xK9p2m

※ 투자는 본인 책임입니다.",spam,투자/주식
1388,당신이 선택되었습니다 — 갤럭시 S24 수령 안내,"안녕하세요, 강하은님!

축하드립니다! 저희 OK캐피탈 이벤트에 당첨되셨습니다.

당첨 상품: 닌텐도 스위치
수령 기한: 2024년 07월 05일까지

지금 바로 수령하세요 ▶ http://casino-vip.top/join

※ 기한 내 미수령 시 당첨이 취소됩니다.",spam,당첨/이벤트
1389,12월 토스 구독 결제 완료,"안녕하세요, 강하은님.

8월 이용요금 청구 내역을 안내드립니다.

- 서비스명: 유튜브 프리미엄
- 청구금액: 2000원
- 납부기한: 2024년 11월 10일
- 납부방법: 자동이체

문의사항은 고객센터(1588-175-1624)로 연락 주세요.

감사합니다, 베스트주식",ham,청구서/영수증
1390,[안내] 멜론 이용 약관 개정 안내,"안녕하세요.

유튜브 프리미엄 운영팀입니다.

6월 정기 점검이 아래와 같이 진행됩니다.

- 일시: 2024년 10월 03일
- 점검 내용: 서버 안정화 및 보안 패치
- 영향: 서비스 일시 중단

이용에 불편을 드려 죄송합니다.

유튜브 프리미엄 운영팀 드림",ham,공지/안내
1391,[금감원] 명의도용 피해 확인 요청,"안녕하세요.

[건강보험공단] 안내말씀 드립니다.

2024년 보험료 1000원이 미납 상태입니다.
납부하지 않으실 경우 불이익이 발생할 수 있습니다.

▶ 즉시 납부: http://loan-quick.xyz/apply",spam,피싱/사칭
1392,6월 멜론 구독 결제 완료,"윤도현님, 결제가 완료되었습니다.

주문번호: ORD12154528
상품명: 명품 가방
결제금액: 500원
결제일시: 2024년 02월 12일

이용해 주셔서 감사합니다.
베스트주식 드림",ham,청구서/영수증
1393,2024년 11월 06일 마감 — 기획서 제출 안내,"안녕하세요.

글로벌 확장 TF 진행 현황을 공유드립니다.

- 완료: UI 목업 작성
- 진행 중: 배포 준비
- 예정: QA 테스트

문의 사항 있으시면 말씀해 주세요.

최부장 올림",ham,업무
1394,나이트 알바 구인 일당 500만원,"안녕하세요!

재택으로 하루 3000만원 버는 방법 알려드립니다.
학력/경력 무관, 스마트폰만 있으면 OK!

자세한 내용: http://bit.ly/3xK9p2m",spam,성인/불법
1395,[비밀] 송현우님에게 메시지가 도착했습니다,"신민서님 안녕하세요.

회원님 근처에 만남을 원하는 분이 계십니다.
지금 가입하면 무료로 연락처를 드립니다.

▶ http://loan-quick.xyz/apply

성인인증 후 이용 가능합니다.",spam,성인/불법
1396,나이트 알바 구인 일당 3000만원,"정우진님 안녕하세요.

회원님 근처에 만남을 원하는 분이 계십니다.
지금 가입하면 무료로 연락처를 드립니다.

▶ http://casino-vip.top/join

성인인증 후 이용 가능합니다.",spam,성인/불법
1397,[성인] 오늘 밤 임나연님과 만날 수 있어요,"안녕하세요!

재택으로 하루 100만원 버는 방법 알려드립니다.
학력/경력 무관, 스마트폰만 있으면 OK!

자세한 내용: http://casino-vip.top/join",spam,성인/불법
1398,[빠른대출] 주문하신 상품이 발송되었습니다,"박지호님의 운동화 주문이 확인되었습니다.

주문 정보:
주문번호: ORD41495505
결제금액: 300원
배송지: 부산시 해운대구 166번지
예상 배송일: 2024년 06월 12일

문의사항은 1:1 채팅으로 연락 주세요.
행운복권 고객센터",ham,배송/쇼핑
