"id","subject","body","label"
"472","다음 공개 도전 대상자가 되시겠어요?","다음 공개 도전 대상자가 되시겠어요? / 검증된 전략으로 무제한 수익을 창출하는 방법 / 생방송 TV에서 24시간 내 $24,000을 벌겠다고 약속했지만... 실패했습니다","spam"
"473","감사합니다","감사합니다 / 엔론 방문에 초대해주셔서 감사드립니다. 매우 흥미롭고 교육적인 하루였으며 엔론의 인력과 환경에 깊은 인상을 받았습니다. 이 기회에 대해 더 이야기 나눌 수 있기를 기대합니다.","ham"
"474","전달: 이제 우리를 탓하려 한대!","전달: 이제 우리를 탓하려 한대! / 좀 불공평하네요 - 위즐렛 혼자 한 게 아니에요 - 백엔드는 제가 했는걸요.","ham"
"475","우리 예전에 친구였잖아요","우리 예전에 친구였잖아요 / 친애하는 신청자님, 추가 검토 결과 현재 주택담보대출이 3% 금리 인하 자격이 됩니다. 새 월 납부액은 $200,000 대출 기준 월 $340부터 시작됩니다.","spam"
"476","경보 - CPUC DA 결정 새 문구가 소급 조치를 시사함","경보 - CPUC DA 결정 새 문구가 소급 조치를 시사함 / 알림: DA 정지에 대한 새 CPUC 제안 결정(다음 주 투표 예정)에 우려되는 문구가 포함되어 있습니다. 오늘 배포된 새 문구는 일부 소급 조치를 시사하고 있습니다.","ham"
"477","답장: 지난 주 채용 이슈 후속 조치","답장: 지난 주 채용 이슈 후속 조치 / 존이 인사이동 절차에 대해 가스·전력 팀원들에게 설명했다고 합니다. PRC에서 3등급 이상이면 승인 없이 이동 가능합니다. 대부분 HR을 통하지만 필수는 아닙니다.","ham"
"478","부재중","부재중 / 5월 10일 목요일부터 5월 16일 수요일까지 휴가입니다. 대리인: 톰 액튼 713-571-3256, 페이저 713-707-3527 / 밥 코튼이 NNGB(블랙 말린)를 담당합니다.","ham"
"479","합리적인 가격 - 약품은 그래야 합니다","합리적인 가격 - 약품은 그래야 합니다 / 성생활이 좋으신가요? 더욱 환상적으로 만들어보세요! / 처방 의약품을 합리적인 가격에 제공합니다.","spam"
"480","답장: 케임브리지 실물 옵션 컨퍼런스","답장: 케임브리지 실물 옵션 컨퍼런스 / 스티브, 리스크는 동료 그룹에서 더 빠른 노출을 제공합니다. 샨이 떠났습니다(리스크에서 인원을 줄이고 있는 것 같습니다). 리스크가 안 되면 펠림에게 이야기하겠습니다.","ham"
"481","편지에 주목하세요 - 더 길게 더 길게 더 길게","편지에 주목하세요 - 더 길게 더 길게 더 길게 / 성행위 중 항상 사정하시나요? 매일 성감이 감소하고 있습니다! 남성 강화 제품으로 문제를 해결하세요!","spam"
"482","텀: 22, 이자: 3.55%","텀: 22, 이자: 3.55% / ha [URL]","spam"
"483","축하드립니다","축하드립니다 / 사우스 오스트레일리아 복권, 본사 / 23 런들 몰, 애들레이드 / 사우스 오스트레일리아 SA 로또는 해외 구독자 에이전트의 계열사입니다. / 배리 블레이크 씨로부터 / 복권 코디네이터","spam"
"484","검색 엔진에 웹사이트를 등록하고 싶지만 방법을 모르시나요?","검색 엔진에 웹사이트를 등록하고 싶지만 방법을 모르시나요? / 검색 엔진에 웹사이트를 등록하면 온라인 판매가 크게 증가할 수 있습니다. 웹사이트에 시간과 돈을 투자하셨다면 반드시 등록하세요.","spam"
"485","축하드립니다!!!","축하드립니다!!! / 드 로또 네덜란드 국제 복권 / 위베르트스트라트 65 D 1972 TW 암스테르담, 네덜란드 / 참조번호: LIJ/365549/23 / 배치번호: 3321/MN / 방금 마감된 연간 파이널 결과를 알려드립니다.","spam"
"486","이스피크 세션 마케팅","이스피크 세션 마케팅 / 빈스, 이번 주 시간 내주셔서 감사합니다. 이스피크 이벤트를 기대하고 있습니다. 어제 ETV 담당자와 미팅하여 엘리베이터 화면에 홍보 내용을 게재할 수 있게 되었습니다.","ham"
"487","전달: 직원 유지","전달: 직원 유지 / 루이스, 어떻게 하시겠어요? / 로버트 / --- 더글라스, 스티븐 H. / 2001년 11월 8일 목요일 / 엔론 홀세일 서비스 세금팀의 핵심 인력들이...","ham"
"488","콜레스테롤 약이 걱정되시나요? 이것을 확인해보세요","콜레스테롤 약이 걱정되시나요? 이것을 확인해보세요 / 존경받는 의사가 발견한 콜레스테롤을 낮추는 자연의 방법! / 임상 검증 - 환불 보장! / 콜레스테롤 172포인트 감소. 1개월 만에 31포인트 감소. 총 콜레스테롤 100포인트 감소!","spam"
"489","제안","제안 / 친애하는 귀하께 / 저는 조지 윌리엄스입니다. 네드뱅크 PLC 요하네스버그 감사 컨설턴트입니다. 감사 업무 중 1998년 개설된 계좌에 $25,400,000 USD가 있음을 발견했습니다. 유서 없이 사망한 부동산 거물이 소유한 계좌입니다.","spam"
"490","처방약 70% 절약 4","처방약 70% 절약 4 / 맥엘로이 약혼녀 중탄산 브래그 깃털 우르사 뒤엉킴 구현 엽서 아우구스탄 / 처방약 대폭 할인!","spam"
"491","메시지 제목","메시지 제목 / 이베이의 파워셀러처럼 돈 버는 방법 알아보기 / 집에서 매달 이베이로 큰돈을 버는 방법을 알려드립니다. 자체 이베이 판매 사업을 시작하는 노하우를 공개합니다.","spam"
"492","답장: 컴포넌트 VaR 테스트","답장: 컴포넌트 VaR 테스트 / 나빈, 어제 논의한 대로 컴포넌트 VaR 테스트 결과를 보고 싶습니다. AGG-가스 결과를 수닐로부터 받았습니다. NG-가격 컴포넌트 VaR 결과, NG 포지션, 선도 가격 곡선도 보내주세요.","ham"
"493","답장: 풍력 $700만","답장: 풍력 $700만 / 죄송합니다, 제 실수 같습니다. 웨스와 조지앤에게 철회 요청을 했으며 마이크가 아서 앤더슨 검토를 통과하기 위해 4분기로 날짜를 변경한 계약서를 재작성해야 합니다.","ham"
"494","버클리 전자상거래 컨퍼런스, 5월 22일","버클리 전자상거래 컨퍼런스, 5월 22일 / 이 컨퍼런스에 관심 있으신가요? / 빈스","ham"
"495","최선을 다해도 그녀는 더 원한다","최선을 다해도 그녀는 더 원한다 / 수신 거부를 원하시면 여기를 클릭하세요","spam"
"496","컨 리버 문제","컨 리버 문제 / 일부 컨 확장 화주들이 예상한 대로, 이 화주들은 컨이 공개 시즌에 용량을 판매한 방식, 특히 소칼 가스를 통한 시장 접근과 관련하여 정당하게 분노하고 있습니다. 더욱 고무적인 것은...","ham"
"497","DPR - 8/24/00","DPR - 8/24/00 / 오늘 DPR이 최종 확정되어 임원 보고서 뷰어에 게시되었습니다. DPR 형식이 소폭 변경되었습니다. '머천트 포트폴리오' 섹션에 이제 합계만 표시됩니다. 세부 내용은 숨겨져 있습니다.","ham"
"498","성인 영화 70편 이상 다운로드 x98","성인 영화 70편 이상 다운로드 x98 / 최신 포르노스타 사진과 영상. 새로운 수천 장의 사진과 클립, 포르노스타 영화 포함.","spam"
"499","더 절약하세요","더 절약하세요 / 안녕하세요, 팜크레스티드 온라인 약국에 오신 것을 환영합니다 / 선도적인 온라인 약국 중 하나 / 비아그라, 발리움, 시알리스, 레비트라 등 판매","spam"
"500","자료실 바인더 완성","자료실 바인더 완성 / 오늘 오후 5시 조금 넘어 6층으로 찾아갔으나 매우 조용했습니다. 못 만나서 죄송합니다. 메리 쿡에게 EA용 운영 정보 바인더 5권을 전달했습니다.","ham"
"501","여름 인턴 저녁 식사","여름 인턴 저녁 식사 / 빈스, 7월 27일 목요일이 모두에게 괜찮습니다. 다트렌, 에인슬리, 칸테킨, 브래드, 주세페, 세빌에게도 이 날짜를 알렸습니다. 빠진 사람이 있으면 알려주세요.","ham"
"502","답장: 타냐 휴가","답장: 타냐 휴가 / 빈스, 지난해 휴가일이 시스템에 전혀 입력되지 않았음을 방금 알았습니다. 1999년 11월 3일에 12일 이월을 승인받았습니다. HR에서 확인해주실 수 있을까요?","ham"
"503","월요일까지 숏 포지션","월요일까지 숏 포지션 / 엘 파소 대출은 금요일과 토요일 예정입니다. 두 번째 딜은 STSW로 수정되었습니다. 일요일과 월요일 숏 포지션 세부 내역입니다. 남서부: STWBOM과 STS...","ham"
"504","HEA 스포팅 클레이 토너먼트 - 2000년 8월 15일","HEA 스포팅 클레이 토너먼트 - 2000년 8월 15일 / 회원 인기 행사가 몇 주 남지 않았습니다. 레밍턴 1187 개인 추첨 참여 등록이 아직 가능합니다. 8월 1일까지 신청서와 결제를 보내주세요.","ham"
"505","구글 첫 페이지 상위 노출 보장!","구글 첫 페이지 상위 노출 보장! / 친애하는 데이비드, 귀하의 웹사이트를 구글 첫 페이지에 올리고 싶으신가요? 48시간 내 가능합니다! 불만족 시 환불 보장! 매일 8,200만 명이 구글을 이용합니다.","spam"
"506","초대형 특가 제공 kcll","초대형 특가 제공 kcll / 특가 목록: 바이코딘 $179 / 발리움 $169 / 비아그라 $199 / 시알리스 $249 / 코데인 $189 / 소마 $179 / 모든 주문은 FedEx 24/7 추적 배송. 만족 보장.","spam"
"507","전달: 시드 리처드슨 블록 16 연료","전달: 시드 리처드슨 블록 16 연료 / 이 연료 배송을 위해 POI 78269를 설정했습니다. 설정 완료를 위해 다음 정보가 필요합니다: 웨스트 텍사스 공급 유역이 맞나요? 소로 동쪽 지역이 맞나요?","ham"
"508","답장: 리 선: 중요 공지: 연말 PRC 준비","답장: 리 선: 중요 공지: 연말 PRC 준비 / 스틴슨, 케빈 킨달이 담당해야 할 것 같습니다. 빈스 / 스틴슨 깁너 / 2000년 9월 18일 / 빈스 카민스키에게 / 연말 PRC 책임자 지정 관련","ham"
"509","저렴한 시계를 원하시나요?","저렴한 시계를 원하시나요? [URL]","spam"
"510","보도자료 - 즉시 배포","보도자료 - 즉시 배포 / 오리엔테이션 캐나다 / 2004년 9월 21일 / 2004-2005년 캐나다 정부 보조금 목록 / 캐나다-퀘벡 보조금 안내 2004-2005","spam"
"511","이 인기 주식을 주목하세요","이 인기 주식을 주목하세요 / GEEC GEEC GEEC / 글로벌 환경 에너지 주식회사 (OTC-BB: GEEC) / 발행 주식: 3,500만 주 / 예상 유통주식: 900만 주 / 30일 목표: $6.25 / 6개월 예상가: $15.00","spam"
"512","의료 디렉토리","의료 디렉토리 / 2005년 미국 의료 데이터베이스 / 빠르게 변화하는 업계에서 최신 의료 정보는 필수 자원입니다. 미국 의료 데이터베이스는 병원, 요양원, 의사에 대한 종합 정보를 포함합니다.","spam"
"513","최신 프론테라 문서","최신 프론테라 문서 / --- 밥 M 홀 / NA / 엔론 / 2001년 3월 9일 오후 12:05 전달 --- / 레슬리 리브스 / 2001년 3월 7일 오후 3:35 / 밥 M 홀에게 / 최신 프론테라 문서","ham"
"514","오아시스 9월 01 생산","오아시스 9월 01 생산 / 마이크, 다음 계량기가 누락되었습니다: 계약 028-27099-02-002 계량기 1265 납품 10,000 / 계량기 2187 납품 60 / 계량기 6301 수령 18,963 / 질문이 있으시면 연락 주세요.","ham"
"515","CAISO 공지: 운영 절차 N-704 - 이해관계자 검토 게시","CAISO 공지: 운영 절차 N-704 - 이해관계자 검토 게시 / 시장 참여자 여러분: 이 공지를 각 운영 부서에 전달해주시기 바랍니다. 운영 절차 업데이트 공지 - 신규 또는 개정된 ISO 운영 절차","ham"
"516","마이크로소프트 오토루트 2005 DVD UK - $19.95","마이크로소프트 오토루트 2005 DVD UK - $19.95 / 할인 소프트웨어 스토어 [URL] / 이기고 있을 때는 그냥 게임이 아닙니다. / 아무도 보지 않을 때의 모습이 진정한 성품입니다.","spam"
"517","월터 O&G / 슈피리어 4월 지명","월터 O&G / 슈피리어 4월 지명 / 톰, 이번에 지명을 받았으며 전체 가스 패키지 변경 내역은 다음과 같습니다: 월터 O&G 계량기 9747 이전 지명 3,901 MMBtu/d → 최신 지명 3,426 MMBtu/d (감소 475 MMBtu/d)","ham"
"518","ENA 트레이딩 트랙 - 로테이션","ENA 트레이딩 트랙 - 로테이션 / 모두에게, ENA 트레이딩 트랙 로테이션을 첨부합니다. 변경 사항이 있으면 알려주세요. 카렌. X54667","ham"
"519","답장: R_X 디아제팜 주문 리필 관련","답장: R_X 디아제팜 주문 리필 관련 / 발리움, 자낙스, 브롬 등 가능 / 이오나민, 텐퓨에이트, 아디펙스, 패스틴, 레바이트라 / 저렴한 가격, 익일 배송, 개인 정보 보호!","spam"
"520","캘리포니아 업데이트 3/26/01","캘리포니아 업데이트 3/26/01 / 요약: CPUC가 내일 요금 인상을 통과시킬 가능성 높음. 규모/구조, 과거 전력사 부채 등 많은 질문이 미해결. 과거 미수금이 주요 쟁점.","ham"
"521","2003년 3월 4일-8일 주 캘리포니아 용량 보고서","3월 4일-8일 주 캘리포니아 용량 보고서 / 트랜스웨스턴의 캘리포니아 평균 납품: 874 MMBtu/d (80%), 샌 후안 측선 처리량 862 MMBtu/d / 엘 파소의 평균 납품: 1,985 MMBtu/d","ham"
"522","3월 곡선 유효성 검사 메모","3월 곡선 유효성 검사 메모 / 3월 곡선 유효성 검사 메모를 첨부합니다. 질문이 있으시면 연락 주세요. 게리 스태들러 X35502","ham"
"523","브룩스","브룩스 / 약을 찾고 계신가요? 지금 바로 구매하세요! 필요한 모든 약이 있습니다! 원하는 것을 말씀해주세요! 저희에게 있습니다!","spam"
"524","장 마감 후 주요 뉴스 공개, 내일 꼭 주목하세요","장 마감 후 주요 뉴스 공개, 내일 꼭 주목하세요 / 주식 52주 신고가 / 강력 매수 의견 / 플레이어스 네트워크, Inc. / OTC 게시판 종목: PNTV / 현재가: $1.65 (최근 4거래일 40% 상승) / 목표가: $3.50","spam"
"525","24시간 지속 초강력 알약 주문!!!","24시간 지속 초강력 알약 주문!!! / 제네릭 비아그라 및 슈퍼 비아그라(시알리스) 온라인 구매 가능! 가장 신뢰할 수 있는 온라인 소스! 즉시 효과, 24-36시간 지속! 비용 60% 절감!","spam"
"526","무료 성인 소개팅","무료 성인 소개팅 / 아마추어 매치 / 무료 성인 소개팅 사이트 / 완전히 새로운 대안 데이팅 사이트! 일반 소개팅 사이트의 지루한 사람들에 질리셨나요?","spam"
